fov,sep,width,vel,dps,foot,,,,,,,,
4.2,1104,2847.98,120,48,76.9219,,,,,,,,
4.2,1106,2844.874,120,48,77.0801,,,,,,,,
4.2,1108,2841.759,120,48,77.2386,,,,,,,,
4.2,1110,2838.636,120,48,77.3975,,,,,,,,
4.2,1112,2835.503,120,48,77.5566,,,,,,,,
4.2,1114,2832.361,120,48,77.7161,,,,,,,,
4.2,1116,2829.21,120,48,77.8758,,,,,,,,
4.2,1118,2826.05,120,48,78.0359,,,,,,,,
4.2,1120,2822.88,125,48,78.0756,,,,,,,,
4.2,1122,2819.701,125,48,78.2362,,,,,,,,
4.2,1124,2816.514,125,48,78.3972,,,,,,,,
4.2,1126,2813.316,125,48,78.5585,,,,,,,,
4.2,1128,2810.11,125,48,78.7201,,,,,,,,
4.2,1130,2806.894,125,48,78.882,,,,,,,,
4.2,1132,2803.668,125,48,79.0442,,,,,,,,
4.2,1134,2800.434,125,48,79.2067,,,,,,,,
4.2,1136,2797.189,125,48,79.3695,,,,,,,,
4.2,1138,2793.936,125,48,79.5327,,,,,,,,
4.2,1140,2790.672,125,48,79.6961,,,,,,,,
4.2,1142,2787.4,130,50,79.8648,,,,,,,,
4.2,1144,2784.117,135,50,79.9126,,,,,,,,
4.2,1146,2780.825,135,50,80.077,,,,,,,,
4.2,1148,2777.523,135,50,80.2417,,,,,,,,
4.2,1150,2774.212,135,50,80.4067,,,,,,,,
4.2,1152,2770.891,135,50,80.572,,,,,,,,
4.2,1154,2767.56,135,50,80.7376,,,,,,,,
4.2,1156,2764.219,135,50,80.9036,,,,,,,,
4.2,1158,2760.869,135,50,81.0698,,,,,,,,
4.2,1160,2757.508,135,50,81.2364,,,,,,,,
4.2,1162,2754.138,140,50,81.2869,,,,,,,,
4.2,1164,2750.758,140,50,81.4541,,,,,,,,
4.2,1166,2747.368,140,50,81.6215,,,,,,,,
4.2,1168,2743.967,140,50,81.7894,,,,,,,,
4.2,1170,2740.557,140,50,81.9575,,,,,,,,
4.2,1172,2737.137,140,50,82.1259,,,,,,,,
4.2,1174,2733.706,140,50,82.2947,,,,,,,,
4.2,1176,2730.265,140,52,82.5892,,,,,,,,
4.2,1178,2726.814,140,52,82.7586,,,,,,,,
4.2,1180,2723.353,140,52,82.9283,,,,,,,,
4.2,1182,2719.882,140,52,83.0983,,,,,,,,
4.2,1184,2716.4,140,52,83.2687,,,,,,,,
4.2,1186,2712.908,140,52,83.4393,,,,,,,,
4.2,1188,2709.405,140,52,83.6103,,,,,,,,
4.2,1190,2705.892,140,52,83.7815,,,,,,,,
4.2,1192,2702.369,140,52,83.9531,,,,,,,,
4.2,1194,2698.835,140,52,84.125,,,,,,,,
4.2,1196,2695.29,140,52,84.2973,,,,,,,,
4.2,1198,2691.735,140,52,84.4698,,,,,,,,
4.2,1200,2688.169,140,52,84.6427,,,,,,,,
4.2,1202,2684.592,140,52,84.8158,,,,,,,,
4.2,1204,2681.005,140,52,84.9893,,,,,,,,
4.2,1206,2677.407,140,52,85.1631,,,,,,,,
4.2,1208,2673.798,140,52,85.3372,,,,,,,,
4.2,1210,2670.178,140,52,85.5117,,,,,,,,
4.2,1212,2666.548,140,52,85.6864,,,,,,,,
4.2,1214,2662.906,140,54,85.9775,,,,,,,,
4.2,1216,2659.253,140,52,86.0368,,,,,,,,
4.2,1218,2655.59,140,52,86.2125,,,,,,,,
4.2,1220,2651.915,140,52,86.3885,,,,,,,,
4.2,1222,2648.229,140,52,86.5649,,,,,,,,
4.2,1224,2644.532,140,52,86.7415,,,,,,,,
4.2,1226,2640.823,140,52,86.9184,,,,,,,,
4.2,1228,2637.104,140,52,87.0957,,,,,,,,
4.2,1230,2633.373,140,52,87.2733,,,,,,,,
4.2,1232,2629.63,140,52,87.4512,,,,,,,,
4.2,1234,2625.877,140,52,87.6294,,,,,,,,
4.2,1236,2622.111,140,52,87.808,,,,,,,,
4.2,1238,2618.335,140,52,87.9868,,,,,,,,
4.2,1240,2614.546,140,52,88.166,,,,,,,,
4.2,1242,2610.746,140,52,88.3455,,,,,,,,
4.2,1244,2606.935,140,52,88.5253,,,,,,,,
4.2,1246,2603.111,140,52,88.7054,,,,,,,,
4.2,1248,2599.276,140,52,88.8858,,,,,,,,
4.2,1250,2595.429,140,52,89.0666,,,,,,,,
4.2,1252,2591.57,140,54,89.3633,,,,,,,,
4.2,1254,2587.699,140,54,89.5447,,,,,,,,
4.2,1256,2583.817,140,54,89.7263,,,,,,,,
4.2,1258,2579.922,140,54,89.9083,,,,,,,,
4.2,1260,2576.015,140,54,90.0906,,,,,,,,
4.2,1262,2572.096,140,54,90.2733,,,,,,,,
4.2,1264,2568.164,140,54,90.4562,,,,,,,,
4.2,1266,2564.221,140,54,90.6395,,,,,,,,
4.2,1268,2560.265,140,54,90.823,,,,,,,,
4.2,1270,2556.297,140,54,91.0069,,,,,,,,
4.2,1272,2552.316,140,54,91.1911,,,,,,,,
4.2,1274,2548.323,140,54,91.3756,,,,,,,,
4.2,1276,2544.317,140,54,91.5605,,,,,,,,
4.2,1278,2540.298,140,54,91.7456,,,,,,,,
4.2,1280,2536.267,140,54,91.9311,,,,,,,,
4.2,1282,2532.224,140,54,92.1169,,,,,,,,
4.2,1284,2528.167,140,54,92.303,,,,,,,,
4.2,1286,2524.098,140,54,92.4895,,,,,,,,
4.2,1288,2520.015,140,54,92.6762,,,,,,,,
4.2,1290,2515.92,140,54,92.8633,,,,,,,,
4.2,1292,2511.811,140,54,93.0506,,,,,,,,
4.2,1294,2507.69,140,54,93.2383,,,,,,,,
4.2,1296,2503.555,140,56,93.5328,,,,,,,,
4.2,1298,2499.407,140,56,93.7211,,,,,,,,
4.2,1300,2495.246,140,56,93.9097,,,,,,,,
4.2,1302,2491.071,140,56,94.0987,,,,,,,,
4.2,1304,2486.883,140,56,94.2879,,,,,,,,
4.2,1306,2482.682,140,56,94.4774,,,,,,,,
4.2,1308,2478.467,140,56,94.6673,,,,,,,,
4.2,1310,2474.238,140,56,94.8575,,,,,,,,
4.2,1312,2469.995,140,56,95.048,,,,,,,,
4.2,1314,2465.739,140,56,95.2389,,,,,,,,
4.2,1316,2461.469,140,56,95.43,,,,,,,,
4.2,1318,2457.185,140,56,95.6215,,,,,,,,
4.2,1320,2452.887,140,54,95.7075,,,,,,,,
4.2,1322,2448.574,140,54,95.8997,,,,,,,,
4.2,1324,2444.248,140,54,96.0922,,,,,,,,
4.2,1326,2439.907,140,54,96.285,,,,,,,,
4.2,1328,2435.553,140,54,96.4781,,,,,,,,
4.2,1330,2431.183,140,54,96.6716,,,,,,,,
4.2,1332,2426.8,140,54,96.8653,,,,,,,,
4.2,1334,2422.401,140,56,97.1647,,,,,,,,
4.2,1336,2417.989,140,56,97.359,,,,,,,,
4.2,1338,2413.561,140,56,97.5537,,,,,,,,
4.2,1340,2409.119,140,56,97.7487,,,,,,,,
4.2,1342,2404.661,140,56,97.944,,,,,,,,
4.2,1344,2400.189,140,56,98.1396,,,,,,,,
4.2,1346,2395.702,140,56,98.3355,,,,,,,,
4.2,1348,2391.2,140,56,98.5318,,,,,,,,
4.2,1350,2386.682,140,56,98.7284,,,,,,,,
4.2,1352,2382.15,140,56,98.9253,,,,,,,,
4.2,1354,2377.601,140,56,99.1225,,,,,,,,
4.2,1356,2373.038,140,56,99.32,,,,,,,,
4.2,1358,2368.459,140,56,99.5179,,,,,,,,
4.2,1360,2363.864,140,56,99.7161,,,,,,,,
4.2,1362,2359.253,140,56,99.9146,,,,,,,,
4.2,1364,2354.627,140,56,100.1134,,,,,,,,
4.2,1366,2349.985,140,56,100.3126,,,,,,,,
4.2,1368,2345.326,140,56,100.5121,,,,,,,,
4.2,1370,2340.652,140,56,100.7119,,,,,,,,
4.2,1372,2335.962,140,56,100.912,,,,,,,,
4.2,1374,2331.255,140,56,101.1124,,,,,,,,
4.2,1376,2326.531,140,56,101.3132,,,,,,,,
4.2,1378,2321.792,140,56,101.5143,,,,,,,,
4.2,1380,2317.035,140,56,101.7157,,,,,,,,
4.2,1382,2312.262,140,56,101.9174,,,,,,,,
4.2,1384,2307.472,140,56,102.1195,,,,,,,,
4.2,1386,2302.665,140,56,102.3219,,,,,,,,
4.2,1388,2297.842,140,56,102.5246,,,,,,,,
4.2,1390,2293.001,140,56,102.7276,,,,,,,,
4.2,1392,2288.143,140,56,102.931,,,,,,,,
4.2,1394,2283.267,140,56,103.1347,,,,,,,,
4.2,1396,2278.374,140,56,103.3387,,,,,,,,
4.2,1398,2273.464,140,56,103.543,,,,,,,,
4.2,1400,2268.535,140,56,103.7476,,,,,,,,
4.2,1402,2263.589,140,56,103.9526,,,,,,,,
4.2,1404,2258.625,140,56,104.1579,,,,,,,,
4.2,1406,2253.643,140,56,104.3636,,,,,,,,
4.2,1408,2248.643,140,56,104.5695,,,,,,,,
4.2,1410,2243.625,140,56,104.7758,,,,,,,,
4.2,1412,2238.588,140,56,104.9824,,,,,,,,
4.2,1414,2233.533,140,56,105.1893,,,,,,,,
4.2,1416,2228.459,140,56,105.3966,,,,,,,,
4.2,1418,2223.366,140,58,105.6982,,,,,,,,
4.2,1420,2218.254,140,58,105.906,,,,,,,,
4.2,1422,2213.124,140,58,106.1141,,,,,,,,
4.2,1424,2207.974,140,58,106.3226,,,,,,,,
4.2,1426,2202.805,140,58,106.5313,,,,,,,,
4.2,1428,2197.616,140,58,106.7404,,,,,,,,
4.2,1430,2192.408,140,58,106.9499,,,,,,,,
4.2,1432,2187.18,140,58,107.1596,,,,,,,,
4.2,1434,2181.932,140,58,107.3697,,,,,,,,
4.2,1436,2176.665,140,58,107.5801,,,,,,,,
4.2,1438,2171.377,140,56,107.6981,,,,,,,,
4.2,1440,2166.068,140,56,107.9093,,,,,,,,
4.2,1442,2160.74,140,56,108.1208,,,,,,,,
4.2,1444,2155.391,140,56,108.3326,,,,,,,,
4.2,1446,2150.021,140,56,108.5448,,,,,,,,
4.2,1448,2144.63,140,56,108.7573,,,,,,,,
4.2,1450,2139.218,140,56,108.9702,,,,,,,,
4.2,1452,2133.785,140,56,109.1834,,,,,,,,
4.2,1454,2128.33,140,58,109.4885,,,,,,,,
4.2,1456,2122.854,140,58,109.7022,,,,,,,,
4.2,1458,2117.356,140,58,109.9162,,,,,,,,
4.2,1460,2111.836,140,58,110.1306,,,,,,,,
4.2,1462,2106.294,140,58,110.3453,,,,,,,,
4.2,1464,2100.73,140,58,110.5603,,,,,,,,
4.2,1466,2095.144,140,58,110.7756,,,,,,,,
4.2,1468,2089.535,140,58,110.9913,,,,,,,,
4.2,1470,2083.903,140,58,111.2073,,,,,,,,
4.2,1472,2078.248,140,58,111.4236,,,,,,,,
4.2,1474,2072.57,140,58,111.6403,,,,,,,,
4.2,1476,2066.869,140,58,111.8573,,,,,,,,
4.2,1478,2061.144,140,58,112.0747,,,,,,,,
4.2,1480,2055.396,140,58,112.2923,,,,,,,,
4.2,1482,2049.623,140,58,112.5103,,,,,,,,
4.2,1484,2043.827,140,58,112.7287,,,,,,,,
4.2,1486,2038.006,140,58,112.9474,,,,,,,,
4.2,1488,2032.161,140,58,113.1664,,,,,,,,
4.2,1490,2026.29,140,58,113.3857,,,,,,,,
4.2,1492,2020.395,140,58,113.6054,,,,,,,,
4.2,1494,2014.475,140,58,113.8254,,,,,,,,
4.2,1496,2008.529,140,58,114.0457,,,,,,,,
4.2,1498,2002.557,140,58,114.2664,,,,,,,,
4.2,1500,1996.56,140,58,114.4874,,,,,,,,
4.2,1502,1990.537,140,58,114.7088,,,,,,,,
4.2,1504,1984.487,140,58,114.9305,,,,,,,,
4.2,1506,1978.411,140,58,115.1525,,,,,,,,
4.2,1508,1972.307,140,58,115.3749,,,,,,,,
4.2,1510,1966.177,140,58,115.5976,,,,,,,,
4.2,1512,1960.019,140,58,115.8207,,,,,,,,
4.2,1514,1953.834,140,58,116.0441,,,,,,,,
4.2,1516,1947.621,140,58,116.2678,,,,,,,,
4.2,1518,1941.38,140,58,116.4918,,,,,,,,
4.2,1520,1935.11,140,58,116.7163,,,,,,,,
4.2,1522,1928.812,140,58,116.941,,,,,,,,
4.2,1524,1922.485,140,58,117.1661,,,,,,,,
4.2,1526,1916.128,140,58,117.3915,,,,,,,,
4.2,1528,1909.742,140,58,117.6173,,,,,,,,
4.2,1530,1903.327,140,58,117.8434,,,,,,,,
4.2,1532,1896.881,140,58,118.0699,,,,,,,,
4.2,1534,1890.404,140,58,118.2967,,,,,,,,
4.2,1536,1883.897,140,58,118.5238,,,,,,,,
4.2,1538,1877.359,140,58,118.7513,,,,,,,,
4.2,1540,1870.789,140,58,118.9791,,,,,,,,
4.2,1542,1864.188,140,58,119.2073,,,,,,,,
4.2,1544,1857.554,140,58,119.4359,,,,,,,,
4.2,1546,1850.889,140,58,119.6647,,,,,,,,
4.2,1548,1844.19,140,58,119.8939,,,,,,,,
4.2,1550,1837.458,140,58,120.1235,,,,,,,,
4.2,1552,1830.693,140,58,120.3534,,,,,,,,
4.2,1554,1823.894,140,58,120.5837,,,,,,,,
4.2,1556,1817.06,140,58,120.8143,,,,,,,,
4.2,1558,1810.192,140,58,121.0453,,,,,,,,
4.2,1560,1803.289,140,58,121.2766,,,,,,,,
4.2,1562,1796.351,140,58,121.5083,,,,,,,,
4.2,1564,1789.377,140,58,121.7403,,,,,,,,
4.2,1566,1782.366,140,58,121.9726,,,,,,,,
4.2,1568,1775.319,140,58,122.2054,,,,,,,,
4.2,1570,1768.234,140,58,122.4384,,,,,,,,
4.2,1572,1761.112,140,58,122.6719,,,,,,,,
4.2,1574,1753.952,140,58,122.9057,,,,,,,,
4.2,1576,1746.754,140,58,123.1398,,,,,,,,
4.2,1578,1739.516,140,58,123.3743,,,,,,,,
4.2,1580,1732.239,140,58,123.6092,,,,,,,,
4.2,1582,1724.922,140,58,123.8444,,,,,,,,
4.2,1584,1717.565,140,58,124.0799,,,,,,,,
4.2,1586,1710.166,140,58,124.3159,,,,,,,,
4.2,1588,1702.726,140,58,124.5522,,,,,,,,
4.2,1590,1695.244,140,58,124.7888,,,,,,,,
4.2,1592,1687.719,140,58,125.0258,,,,,,,,
4.2,1594,1680.151,140,58,125.2632,,,,,,,,
4.2,1596,1672.54,140,58,125.501,,,,,,,,
4.2,1598,1664.883,140,58,125.7391,,,,,,,,
4.2,1600,1657.182,140,58,125.9775,,,,,,,,
4.2,1602,1649.435,140,58,126.2164,,,,,,,,
4.2,1604,1641.642,140,58,126.4556,,,,,,,,
4.2,1606,1633.802,140,58,126.6951,,,,,,,,
4.2,1608,1625.914,140,58,126.9351,,,,,,,,
4.2,1610,1617.978,140,58,127.1754,,,,,,,,
4.2,1612,1609.993,140,58,127.4161,,,,,,,,
4.2,1614,1601.958,140,58,127.6571,,,,,,,,
4.2,1616,1593.872,140,58,127.8986,,,,,,,,
4.2,1618,1585.735,140,58,128.1404,,,,,,,,
4.2,1620,1577.546,140,58,128.3826,,,,,,,,
4.2,1622,1569.304,140,58,128.6251,,,,,,,,
4.2,1624,1561.009,140,60,128.9357,,,,,,,,
4.2,1626,1552.658,140,58,129.1114,,,,,,,,
4.2,1628,1544.253,140,58,129.3551,,,,,,,,
4.2,1630,1535.79,140,58,129.5992,,,,,,,,
4.2,1632,1527.271,140,58,129.8436,,,,,,,,
4.2,1634,1518.693,140,58,130.0885,,,,,,,,
4.2,1636,1510.056,140,58,130.3337,,,,,,,,
4.2,1638,1501.358,140,58,130.5793,,,,,,,,
4.2,1640,1492.599,140,58,130.8253,,,,,,,,
4.2,1642,1483.778,140,58,131.0717,,,,,,,,
4.2,1644,1474.893,140,58,131.3185,,,,,,,,
4.2,1646,1465.943,140,58,131.5657,,,,,,,,
4.2,1648,1456.927,140,58,131.8133,,,,,,,,
4.2,1650,1447.844,140,60,132.1248,,,,,,,,
4.2,1652,1438.693,140,60,132.3728,,,,,,,,
4.2,1654,1429.471,140,60,132.6212,,,,,,,,
4.2,1656,1420.179,140,60,132.8701,,,,,,,,
4.2,1658,1410.814,140,60,133.1193,,,,,,,,
4.2,1660,1401.375,140,60,133.3689,,,,,,,,
4.2,1662,1391.861,140,60,133.619,,,,,,,,
4.2,1664,1382.269,140,58,133.8085,,,,,,,,
4.2,1666,1372.599,140,58,134.0598,,,,,,,,
4.2,1668,1362.849,140,58,134.3114,,,,,,,,
4.2,1670,1353.016,140,58,134.5635,,,,,,,,
4.2,1672,1343.1,140,58,134.816,,,,,,,,
4.2,1674,1333.097,140,60,135.1279,,,,,,,,
4.2,1676,1323.007,140,60,135.3809,,,,,,,,
4.2,1678,1312.828,140,60,135.6343,,,,,,,,
4.2,1680,1302.556,140,60,135.8881,,,,,,,,
4.2,1682,1292.191,140,60,136.1423,,,,,,,,
4.2,1684,1281.729,140,60,136.397,,,,,,,,
4.2,1686,1271.168,140,60,136.6521,,,,,,,,
4.2,1688,1260.506,140,60,136.9077,,,,,,,,
4.2,1690,1249.741,140,60,137.1637,,,,,,,,
4.2,1692,1238.869,140,60,137.4201,,,,,,,,
4.2,1694,1227.888,140,60,137.677,,,,,,,,
4.2,1696,1216.794,140,60,137.9344,,,,,,,,
4.2,1698,1205.585,140,60,138.1922,,,,,,,,
4.2,1700,1194.258,140,60,138.4505,,,,,,,,
4.2,1702,1182.809,140,60,138.7093,,,,,,,,
4.2,1704,1171.234,140,60,138.9686,,,,,,,,
4.2,1706,1159.529,140,60,139.2283,,,,,,,,
4.2,1708,1147.692,140,60,139.4885,,,,,,,,
4.2,1710,1135.717,140,60,139.7492,,,,,,,,
4.2,1712,1123.6,140,60,140.0104,,,,,,,,
4.2,1714,1111.336,140,60,140.2721,,,,,,,,
4.2,1716,1098.921,140,60,140.5343,,,,,,,,
4.2,1718,1086.35,140,60,140.7971,,,,,,,,
4.2,1720,1073.616,140,60,141.0603,,,,,,,,
4.2,1722,1060.715,140,60,141.3241,,,,,,,,
4.2,1724,1047.639,140,60,141.5885,,,,,,,,
4.2,1726,1034.383,140,60,141.8534,,,,,,,,
4.2,1728,1020.939,140,60,142.1188,,,,,,,,
4.2,1730,1007.3,140,60,142.3849,,,,,,,,
4.2,1732,993.457,140,60,142.6515,,,,,,,,
4.2,1734,979.402,140,60,142.9187,,,,,,,,
4.2,1736,965.126,140,60,143.1865,,,,,,,,
4.2,1738,950.619,140,60,143.4549,,,,,,,,
4.2,1740,935.87,140,60,143.724,,,,,,,,
4.2,1742,920.867,140,60,143.9937,,,,,,,,
4.2,1744,905.598,140,60,144.2641,,,,,,,,
4.2,1746,890.05,140,60,144.5352,,,,,,,,
4.2,1748,874.206,140,60,144.807,,,,,,,,
4.2,1750,858.052,140,60,145.0796,,,,,,,,
4.2,1752,841.568,140,60,145.3528,,,,,,,,
4.2,1754,824.735,140,60,145.6269,,,,,,,,
4.2,1756,807.532,140,60,145.9018,,,,,,,,
4.2,1758,789.934,140,60,146.1775,,,,,,,,
4.2,1760,771.915,140,60,146.4541,,,,,,,,
4.2,1762,753.443,140,60,146.7316,,,,,,,,
4.2,1764,734.485,140,60,147.0101,,,,,,,,
4.2,1766,715.002,140,60,147.2896,,,,,,,,
4.2,1768,694.951,140,60,147.5702,,,,,,,,
4.2,1770,674.279,140,60,147.852,,,,,,,,
4.2,1772,652.929,140,60,148.135,,,,,,,,
4.2,1774,630.832,140,60,148.4193,,,,,,,,
4.2,1776,607.905,140,60,148.705,,,,,,,,
4.2,1778,584.052,140,60,148.9923,,,,,,,,
4.2,1780,559.153,140,60,149.2813,,,,,,,,
4.2,1782,533.063,140,60,149.5723,,,,,,,,
4.2,1784,505.597,140,60,149.8654,,,,,,,,
4.2,1786,476.517,140,60,150.161,,,,,,,,
4.2,1788,445.507,140,60,150.4596,,,,,,,,
4.2,1790,412.132,140,60,150.7616,,,,,,,,
4.2,1792,375.761,140,60,151.068,,,,,,,,
4.2,1794,335.423,140,60,151.38,,,,,,,,
4.2,1796,289.462,140,60,151.7,,,,,,,,
4.2,1798,234.598,140,60,152.0322,,,,,,,,
4.2,1800,162.026,140,60,152.3885,,,,,,,,
4.7,900,2716.328,100,48,70.4897,,,,,,,,
4.7,902,2713.673,100,48,70.633,,,,,,,,
4.7,904,2711.01,100,48,70.7767,,,,,,,,
4.7,906,2708.338,100,48,70.9207,,,,,,,,
4.7,908,2705.658,100,48,71.065,,,,,,,,
4.7,910,2702.969,100,48,71.2097,,,,,,,,
4.7,912,2700.271,100,48,71.3548,,,,,,,,
4.7,914,2697.565,105,48,71.3813,,,,,,,,
4.7,916,2694.85,105,48,71.5269,,,,,,,,
4.7,918,2692.126,105,48,71.6729,,,,,,,,
4.7,920,2689.394,105,48,71.8192,,,,,,,,
4.7,922,2686.653,110,50,71.9516,,,,,,,,
4.7,924,2683.903,110,50,72.0986,,,,,,,,
4.7,926,2681.145,110,50,72.2459,,,,,,,,
4.7,928,2678.377,110,50,72.3936,,,,,,,,
4.7,930,2675.601,110,50,72.5417,,,,,,,,
4.7,932,2672.816,110,50,72.69,,,,,,,,
4.7,934,2670.022,110,50,72.8388,,,,,,,,
4.7,936,2667.219,110,50,72.9878,,,,,,,,
4.7,938,2664.407,105,50,73.2523,,,,,,,,
4.7,940,2661.586,110,48,73.1814,,,,,,,,
4.7,942,2658.756,110,48,73.3314,,,,,,,,
4.7,944,2655.917,110,48,73.4818,,,,,,,,
4.7,946,2653.069,110,48,73.6325,,,,,,,,
4.7,948,2650.212,110,52,73.9872,,,,,,,,
4.7,950,2647.346,115,52,74.0276,,,,,,,,
4.7,952,2644.47,120,52,74.0683,,,,,,,,
4.7,954,2641.586,120,52,74.2203,,,,,,,,
4.7,956,2638.692,120,52,74.3728,,,,,,,,
4.7,958,2635.789,120,52,74.5256,,,,,,,,
4.7,960,2632.877,120,52,74.6787,,,,,,,,
4.7,962,2629.955,115,52,74.9437,,,,,,,,
4.7,964,2627.024,115,50,74.9949,,,,,,,,
4.7,966,2624.084,120,50,75.033,,,,,,,,
4.7,968,2621.134,120,50,75.1875,,,,,,,,
4.7,970,2618.175,120,50,75.3423,,,,,,,,
4.7,972,2615.206,120,50,75.4974,,,,,,,,
4.7,974,2612.228,120,50,75.6529,,,,,,,,
4.7,976,2609.24,120,50,75.8088,,,,,,,,
4.7,978,2606.243,120,50,75.965,,,,,,,,
4.7,980,2603.236,120,50,76.1215,,,,,,,,
4.7,982,2600.22,120,54,76.4856,,,,,,,,
4.7,984,2597.194,130,54,76.427,,,,,,,,
4.7,986,2594.158,130,54,76.5846,,,,,,,,
4.7,988,2591.112,130,54,76.7425,,,,,,,,
4.7,990,2588.057,135,54,76.7927,,,,,,,,
4.7,992,2584.992,135,54,76.9513,,,,,,,,
4.7,994,2581.917,135,54,77.1102,,,,,,,,
4.7,996,2578.832,135,54,77.2695,,,,,,,,
4.7,998,2575.738,135,54,77.4291,,,,,,,,
4.7,1000,2572.633,135,54,77.5891,,,,,,,,
4.7,1002,2569.518,130,54,77.8578,,,,,,,,
4.7,1004,2566.394,130,54,78.0186,,,,,,,,
4.7,1006,2563.259,130,52,78.0711,,,,,,,,
4.7,1008,2560.114,130,52,78.2325,,,,,,,,
4.7,1010,2556.959,135,52,78.2815,,,,,,,,
4.7,1012,2553.794,135,52,78.4436,,,,,,,,
4.7,1014,2550.619,135,52,78.6059,,,,,,,,
4.7,1016,2547.433,135,52,78.7687,,,,,,,,
4.7,1018,2544.237,135,52,78.9318,,,,,,,,
4.7,1020,2541.031,135,52,79.0952,,,,,,,,
4.7,1022,2537.815,140,56,79.372,,,,,,,,
4.7,1024,2534.588,140,56,79.5362,,,,,,,,
4.7,1026,2531.351,140,56,79.7007,,,,,,,,
4.7,1028,2528.103,140,56,79.8656,,,,,,,,
4.7,1030,2524.845,140,56,80.0308,,,,,,,,
4.7,1032,2521.576,140,56,80.1964,,,,,,,,
4.7,1034,2518.296,140,56,80.3624,,,,,,,,
4.7,1036,2515.006,140,56,80.5286,,,,,,,,
4.7,1038,2511.705,140,56,80.6953,,,,,,,,
4.7,1040,2508.394,140,56,80.8623,,,,,,,,
4.7,1042,2505.072,140,56,81.0296,,,,,,,,
4.7,1044,2501.739,140,56,81.1973,,,,,,,,
4.7,1046,2498.395,140,56,81.3653,,,,,,,,
4.7,1048,2495.04,140,56,81.5337,,,,,,,,
4.7,1050,2491.674,140,56,81.7025,,,,,,,,
4.7,1052,2488.297,140,56,81.8716,,,,,,,,
4.7,1054,2484.91,140,56,82.041,,,,,,,,
4.7,1056,2481.511,140,56,82.2108,,,,,,,,
4.7,1058,2478.101,140,56,82.381,,,,,,,,
4.7,1060,2474.68,140,56,82.5515,,,,,,,,
4.7,1062,2471.247,140,56,82.7224,,,,,,,,
4.7,1064,2467.804,140,58,82.9952,,,,,,,,
4.7,1066,2464.349,140,58,83.1668,,,,,,,,
4.7,1068,2460.883,140,58,83.3387,,,,,,,,
4.7,1070,2457.405,140,58,83.511,,,,,,,,
4.7,1072,2453.916,140,58,83.6836,,,,,,,,
4.7,1074,2450.415,140,58,83.8566,,,,,,,,
4.7,1076,2446.903,140,58,84.0299,,,,,,,,
4.7,1078,2443.38,140,58,84.2036,,,,,,,,
4.7,1080,2439.844,140,58,84.3776,,,,,,,,
4.7,1082,2436.297,140,58,84.552,,,,,,,,
4.7,1084,2432.738,140,58,84.7267,,,,,,,,
4.7,1086,2429.168,140,58,84.9018,,,,,,,,
4.7,1088,2425.585,140,58,85.0773,,,,,,,,
4.7,1090,2421.991,140,58,85.253,,,,,,,,
4.7,1092,2418.385,140,58,85.4292,,,,,,,,
4.7,1094,2414.766,140,58,85.6057,,,,,,,,
4.7,1096,2411.136,140,58,85.7825,,,,,,,,
4.7,1098,2407.493,140,58,85.9597,,,,,,,,
4.7,1100,2403.839,140,58,86.1373,,,,,,,,
4.7,1102,2400.172,140,58,86.3152,,,,,,,,
4.7,1104,2396.492,140,58,86.4935,,,,,,,,
4.7,1106,2392.801,140,58,86.6721,,,,,,,,
4.7,1108,2389.097,140,58,86.8511,,,,,,,,
4.7,1110,2385.38,140,60,87.1251,,,,,,,,
4.7,1112,2381.651,140,60,87.3048,,,,,,,,
4.7,1114,2377.91,140,60,87.4848,,,,,,,,
4.7,1116,2374.156,140,60,87.6651,,,,,,,,
4.7,1118,2370.389,140,60,87.8459,,,,,,,,
4.7,1120,2366.609,140,60,88.0269,,,,,,,,
4.7,1122,2362.817,140,60,88.2083,,,,,,,,
4.7,1124,2359.012,140,60,88.3901,,,,,,,,
4.7,1126,2355.193,140,60,88.5723,,,,,,,,
4.7,1128,2351.362,140,60,88.7547,,,,,,,,
4.7,1130,2347.518,140,60,88.9376,,,,,,,,
4.7,1132,2343.66,140,60,89.1208,,,,,,,,
4.7,1134,2339.79,140,60,89.3043,,,,,,,,
4.7,1136,2335.906,140,60,89.4882,,,,,,,,
4.7,1138,2332.009,140,60,89.6725,,,,,,,,
4.7,1140,2328.098,140,60,89.8571,,,,,,,,
4.7,1142,2324.174,140,60,90.042,,,,,,,,
4.7,1144,2320.236,140,60,90.2273,,,,,,,,
4.7,1146,2316.285,140,60,90.413,,,,,,,,
4.7,1148,2312.32,140,60,90.599,,,,,,,,
4.7,1150,2308.341,140,60,90.7854,,,,,,,,
4.7,1152,2304.349,140,60,90.9722,,,,,,,,
4.7,1154,2300.343,140,60,91.1592,,,,,,,,
4.7,1156,2296.322,140,60,91.3467,,,,,,,,
4.7,1158,2292.288,140,60,91.5345,,,,,,,,
4.7,1160,2288.239,140,60,91.7226,,,,,,,,
4.7,1162,2284.177,140,60,91.9112,,,,,,,,
4.7,1164,2280.1,140,60,92.1,,,,,,,,
4.7,1166,2276.009,140,60,92.2893,,,,,,,,
4.7,1168,2271.903,140,60,92.4788,,,,,,,,
4.7,1170,2267.783,140,60,92.6688,,,,,,,,
4.7,1172,2263.648,140,60,92.8591,,,,,,,,
